zip_code,case_count,report_date
60609,1945,2020-07-13
60610,341,2020-07-13
60611,213,2020-07-13
60612,759,2020-07-13
60613,457,2020-07-13
60614,627,2020-07-13
60615,445,2020-07-13
60616,534,2020-07-13
60617,1331,2020-07-13
60618,1489,2020-07-13
60619,1048,2020-07-13
60620,1242,2020-07-13
60621,600,2020-07-13
60622,732,2020-07-13
60623,3604,2020-07-13
60624,965,2020-07-13
60625,1568,2020-07-13
60626,1187,2020-07-13
60628,1253,2020-07-13
60629,3626,2020-07-13
60630,888,2020-07-13
60631,389,2020-07-13
60632,3390,2020-07-13
60633,327,2020-07-13
60634,1638,2020-07-13
60636,834,2020-07-13
60637,699,2020-07-13
60638,1237,2020-07-13
60639,3660,2020-07-13
60640,931,2020-07-13
60641,1673,2020-07-13
60642,227,2020-07-13
60643,828,2020-07-13
60644,1353,2020-07-13
60645,1150,2020-07-13
60646,418,2020-07-13
60647,1564,2020-07-13
60649,900,2020-07-13
60651,1898,2020-07-13
60652,1069,2020-07-13
60653,600,2020-07-13
60654,190,2020-07-13
60655,308,2020-07-13
60656,334,2020-07-13
60657,443,2020-07-13
60659,842,2020-07-13
60660,507,2020-07-13
60661,59,2020-07-13
60680,7,2020-07-13
60706,471,2020-07-13
60707,869,2020-07-13
60712,195,2020-07-13
60714,945,2020-07-13
60803,297,2020-07-13
60804,3127,2020-07-13
60805,257,2020-07-13
60827,419,2020-07-13
60901,766,2020-07-13
60911,12,2020-07-13
60912,6,2020-07-13
60913,9,2020-07-13
60914,251,2020-07-13
60915,108,2020-07-13
60919,7,2020-07-13
60922,20,2020-07-13
60927,55,2020-07-13
60928,7,2020-07-13
60930,7,2020-07-13
60931,6,2020-07-13
60936,11,2020-07-13
60938,10,2020-07-13
60940,23,2020-07-13
60941,7,2020-07-13
60942,10,2020-07-13
60950,121,2020-07-13
60953,6,2020-07-13
60954,52,2020-07-13
60955,16,2020-07-13
60957,14,2020-07-13
60958,26,2020-07-13
60964,44,2020-07-13
60970,22,2020-07-13
61008,503,2020-07-13
61010,34,2020-07-13
61011,12,2020-07-13
61012,25,2020-07-13
61016,50,2020-07-13
61019,16,2020-07-13
61020,18,2020-07-13
61021,98,2020-07-13
61024,8,2020-07-13
61025,9,2020-07-13
61032,243,2020-07-13
61036,23,2020-07-13
61038,6,2020-07-13
61041,6,2020-07-13
61047,6,2020-07-13
61048,7,2020-07-13
61054,18,2020-07-13
61061,24,2020-07-13
61063,11,2020-07-13
61064,14,2020-07-13
61065,81,2020-07-13
61068,177,2020-07-13
61071,49,2020-07-13
61072,47,2020-07-13
61073,93,2020-07-13
61080,65,2020-07-13
61081,99,2020-07-13
61084,13,2020-07-13
61085,8,2020-07-13
61088,13,2020-07-13
61101,352,2020-07-13
61102,310,2020-07-13
61103,340,2020-07-13
61104,348,2020-07-13
61107,306,2020-07-13
61108,477,2020-07-13
61109,323,2020-07-13
61111,134,2020-07-13
61114,128,2020-07-13
61115,151,2020-07-13
61201,337,2020-07-13
61231,7,2020-07-13
61232,7,2020-07-13
61235,8,2020-07-13
61238,8,2020-07-13
61239,8,2020-07-13
61240,28,2020-07-13
61241,21,2020-07-13
61244,301,2020-07-13
61252,34,2020-07-13
61254,24,2020-07-13
61256,9,2020-07-13
61264,47,2020-07-13
61265,381,2020-07-13
61270,15,2020-07-13
61273,13,2020-07-13
61275,20,2020-07-13
61282,71,2020-07-13
61284,10,2020-07-13
61301,8,2020-07-13
61310,6,2020-07-13
61314,6,2020-07-13
61341,47,2020-07-13
61342,29,2020-07-13
61348,6,2020-07-13
61350,47,2020-07-13
61354,11,2020-07-13
61356,11,2020-07-13
61360,9,2020-07-13
61362,10,2020-07-13
61364,12,2020-07-13
61401,147,2020-07-13
61410,9,2020-07-13
61420,6,2020-07-13
61443,23,2020-07-13
61455,90,2020-07-13
61462,120,2020-07-13
61469,7,2020-07-13
61473,6,2020-07-13
61523,8,2020-07-13
61525,38,2020-07-13
61528,7,2020-07-13
61547,9,2020-07-13
61548,24,2020-07-13
61550,28,2020-07-13
61554,52,2020-07-13
61568,6,2020-07-13
61571,33,2020-07-13
61602,8,2020-07-13
61603,119,2020-07-13
61604,113,2020-07-13
61605,86,2020-07-13
61606,21,2020-07-13
61607,14,2020-07-13
61610,8,2020-07-13
61611,43,2020-07-13
61614,165,2020-07-13
61615,69,2020-07-13
61616,14,2020-07-13
61701,82,2020-07-13
61704,93,2020-07-13
61705,22,2020-07-13
61726,6,2020-07-13
61727,12,2020-07-13
61729,6,2020-07-13
61739,6,2020-07-13
61745,10,2020-07-13
61748,7,2020-07-13
61761,87,2020-07-13
61764,23,2020-07-13
61801,62,2020-07-13
61802,136,2020-07-13
61820,159,2020-07-13
61821,186,2020-07-13
61822,85,2020-07-13
61832,46,2020-07-13
61834,7,2020-07-13
61842,7,2020-07-13
61843,19,2020-07-13
61853,68,2020-07-13
61856,11,2020-07-13
61866,208,2020-07-13
61873,16,2020-07-13
61874,41,2020-07-13
61880,16,2020-07-13
61884,6,2020-07-13
61910,25,2020-07-13
61911,15,2020-07-13
61920,114,2020-07-13
61938,67,2020-07-13
61943,6,2020-07-13
61944,17,2020-07-13
61951,9,2020-07-13
61953,17,2020-07-13
61956,6,2020-07-13
62002,185,2020-07-13
62010,51,2020-07-13
62012,16,2020-07-13
62018,12,2020-07-13
62024,19,2020-07-13
62025,168,2020-07-13
62033,7,2020-07-13
62034,92,2020-07-13
62035,75,2020-07-13
62040,245,2020-07-13
62049,18,2020-07-13
62052,24,2020-07-13
62056,35,2020-07-13
62059,7,2020-07-13
62060,54,2020-07-13
62062,23,2020-07-13
62067,8,2020-07-13
62069,12,2020-07-13
62088,8,2020-07-13
62090,15,2020-07-13
62095,29,2020-07-13
62201,146,2020-07-13
62203,86,2020-07-13
62204,84,2020-07-13
62205,97,2020-07-13
62206,235,2020-07-13
62207,134,2020-07-13
62208,132,2020-07-13
62215,7,2020-07-13
62216,8,2020-07-13
62217,9,2020-07-13
62220,231,2020-07-13
62221,221,2020-07-13
62223,94,2020-07-13
62225,8,2020-07-13
62226,266,2020-07-13
62230,28,2020-07-13
62231,87,2020-07-13
62232,55,2020-07-13
62233,118,2020-07-13
62234,237,2020-07-13
62236,68,2020-07-13
62237,7,2020-07-13
62238,8,2020-07-13
62239,23,2020-07-13
62240,6,2020-07-13
62241,7,2020-07-13
62242,7,2020-07-13
62243,12,2020-07-13
62245,7,2020-07-13
62246,14,2020-07-13
62249,27,2020-07-13
62254,103,2020-07-13
62255,8,2020-07-13
62257,13,2020-07-13
62258,31,2020-07-13
62260,21,2020-07-13
62264,60,2020-07-13
62265,47,2020-07-13
62269,144,2020-07-13
62272,50,2020-07-13
62274,13,2020-07-13
62278,23,2020-07-13
62281,6,2020-07-13
62285,23,2020-07-13
62286,57,2020-07-13
62288,33,2020-07-13
62293,13,2020-07-13
62294,47,2020-07-13
62295,13,2020-07-13
62298,81,2020-07-13
62301,82,2020-07-13
62305,71,2020-07-13
62353,7,2020-07-13
62401,12,2020-07-13
62411,6,2020-07-13
62420,20,2020-07-13
62427,6,2020-07-13
62428,9,2020-07-13
62439,7,2020-07-13
62441,13,2020-07-13
62447,21,2020-07-13
62448,37,2020-07-13
62450,7,2020-07-13
62454,11,2020-07-13
62467,9,2020-07-13
62471,19,2020-07-13
62474,6,2020-07-13
62521,121,2020-07-13
62522,46,2020-07-13
62526,64,2020-07-13
62549,7,2020-07-13
62558,6,2020-07-13
62560,9,2020-07-13
62561,10,2020-07-13
62563,10,2020-07-13
62565,14,2020-07-13
62568,41,2020-07-13
62613,6,2020-07-13
62615,9,2020-07-13
62618,80,2020-07-13
62626,14,2020-07-13
62627,8,2020-07-13
62629,39,2020-07-13
62642,6,2020-07-13
62650,114,2020-07-13
62656,17,2020-07-13
62664,11,2020-07-13
62675,17,2020-07-13
62677,6,2020-07-13
62681,12,2020-07-13
62684,74,2020-07-13
62691,49,2020-07-13
62692,9,2020-07-13
62702,103,2020-07-13
62703,90,2020-07-13
62704,83,2020-07-13
62707,21,2020-07-13
62711,54,2020-07-13
62712,17,2020-07-13
62801,77,2020-07-13
62808,7,2020-07-13
62812,22,2020-07-13
62832,25,2020-07-13
62837,11,2020-07-13
62848,7,2020-07-13
62859,7,2020-07-13
62863,22,2020-07-13
62864,91,2020-07-13
62875,6,2020-07-13
62881,9,2020-07-13
62882,15,2020-07-13
62896,15,2020-07-13
62901,185,2020-07-13
62902,23,2020-07-13
62905,6,2020-07-13
62906,106,2020-07-13
62907,22,2020-07-13
62910,6,2020-07-13
62912,10,2020-07-13
62914,13,2020-07-13
62918,23,2020-07-13
62920,71,2020-07-13
62930,6,2020-07-13
62939,10,2020-07-13
62946,10,2020-07-13
62948,33,2020-07-13
62951,13,2020-07-13
62952,15,2020-07-13
62958,7,2020-07-13
62959,71,2020-07-13
62960,9,2020-07-13
62964,8,2020-07-13
62966,107,2020-07-13
62992,59,2020-07-13
62995,11,2020-07-13
85003,251,2020-07-14
85004,183,2020-07-14
85006,749,2020-07-14
85007,583,2020-07-14
85008,2182,2020-07-14
85009,2067,2020-07-14
85012,280,2020-07-14
85013,474,2020-07-14
85014,874,2020-07-14
85015,1203,2020-07-14
85016,1065,2020-07-14
85017,1213,2020-07-14
85018,904,2020-07-14
85019,953,2020-07-14
85020,635,2020-07-14
85021,987,2020-07-14
85022,686,2020-07-14
85023,538,2020-07-14
85024,373,2020-07-14
85027,559,2020-07-14
85028,254,2020-07-14
85029,973,2020-07-14
85031,1243,2020-07-14
85032,1246,2020-07-14
85033,2226,2020-07-14
85034,220,2020-07-14
85035,2045,2020-07-14
85037,1690,2020-07-14
85040,991,2020-07-14
85041,2050,2020-07-14
85042,1162,2020-07-14
85043,1158,2020-07-14
85044,501,2020-07-14
85045,68,2020-07-14
85048,439,2020-07-14
85050,396,2020-07-14
85051,1100,2020-07-14
85053,482,2020-07-14
85054,124,2020-07-14
85083,306,2020-07-14
85085,316,2020-07-14
85086,436,2020-07-14
85087,76,2020-07-14
85118,83,2020-07-14
85119,175,2020-07-14
85120,306,2020-07-14
85121,0,2020-07-14
85122,1090,2020-07-14
85123,187,2020-07-14
85128,354,2020-07-14
85131,613,2020-07-14
85132,579,2020-07-14
85137,21,2020-07-14
85138,523,2020-07-14
85139,202,2020-07-14
85140,397,2020-07-14
85141,11,2020-07-14
85142,726,2020-07-14
85143,413,2020-07-14
85145,17,2020-07-14
85147,0,2020-07-14
85172,30,2020-07-14
85173,56,2020-07-14
85190,0,2020-07-14
85192,16,2020-07-14
85193,78,2020-07-14
85194,69,2020-07-14
85201,1002,2020-07-14
85202,883,2020-07-14
85203,613,2020-07-14
85204,1258,2020-07-14
85205,453,2020-07-14
85206,934,2020-07-14
85207,445,2020-07-14
85208,396,2020-07-14
85209,590,2020-07-14
85210,852,2020-07-14
85212,479,2020-07-14
85213,380,2020-07-14
85215,143,2020-07-14
85224,894,2020-07-14
85225,1415,2020-07-14
85226,453,2020-07-14
85233,531,2020-07-14
85234,635,2020-07-14
85248,587,2020-07-14
85249,393,2020-07-14
85250,229,2020-07-14
85251,992,2020-07-14
85253,283,2020-07-14
85254,586,2020-07-14
85255,580,2020-07-14
85256,166,2020-07-14
85257,691,2020-07-14
85258,331,2020-07-14
85259,271,2020-07-14
85260,545,2020-07-14
85262,78,2020-07-14
85263,11,2020-07-14
85264,24,2020-07-14
85266,92,2020-07-14
85268,155,2020-07-14
85281,1235,2020-07-14
85282,947,2020-07-14
85283,898,2020-07-14
85284,186,2020-07-14
85286,546,2020-07-14
85295,562,2020-07-14
85296,530,2020-07-14
85297,437,2020-07-14
85298,330,2020-07-14
85301,1871,2020-07-14
85302,997,2020-07-14
85303,1094,2020-07-14
85304,466,2020-07-14
85305,502,2020-07-14
85306,426,2020-07-14
85307,178,2020-07-14
85308,877,2020-07-14
85309,40,2020-07-14
85310,245,2020-07-14
85320,47,2020-07-14
85321,51,2020-07-14
85323,1242,2020-07-14
85324,22,2020-07-14
85325,0,2020-07-14
85326,1276,2020-07-14
85329,83,2020-07-14
85331,291,2020-07-14
85335,694,2020-07-14
85336,317,2020-07-14
85337,75,2020-07-14
85338,1014,2020-07-14
85339,1310,2020-07-14
85340,483,2020-07-14
85344,137,2020-07-14
85345,1241,2020-07-14
85346,14,2020-07-14
85348,13,2020-07-14
85349,472,2020-07-14
85350,2723,2020-07-14
85351,248,2020-07-14
85352,11,2020-07-14
85353,1602,2020-07-14
85354,84,2020-07-14
85355,159,2020-07-14
85356,86,2020-07-14
85357,0,2020-07-14
85360,0,2020-07-14
85361,101,2020-07-14
85363,200,2020-07-14
85364,3225,2020-07-14
85365,1341,2020-07-14
85367,354,2020-07-14
85373,163,2020-07-14
85374,443,2020-07-14
85375,193,2020-07-14
85377,24,2020-07-14
85378,148,2020-07-14
85379,637,2020-07-14
85381,443,2020-07-14
85382,613,2020-07-14
85383,660,2020-07-14
85387,176,2020-07-14
85388,358,2020-07-14
85390,62,2020-07-14
85392,974,2020-07-14
85395,586,2020-07-14
85396,336,2020-07-14
85501,117,2020-07-14
85530,0,2020-07-14
85531,0,2020-07-14
85539,49,2020-07-14
85540,21,2020-07-14
85541,156,2020-07-14
85543,40,2020-07-14
85545,0,2020-07-14
85546,124,2020-07-14
85550,143,2020-07-14
85552,28,2020-07-14
85554,0,2020-07-14
85602,56,2020-07-14
85603,42,2020-07-14
85607,527,2020-07-14
85609,0,2020-07-14
85613,19,2020-07-14
85614,222,2020-07-14
85615,21,2020-07-14
85618,21,2020-07-14
85619,0,2020-07-14
85620,22,2020-07-14
85621,1236,2020-07-14
85622,25,2020-07-14
85626,24,2020-07-14
85629,297,2020-07-14
85631,12,2020-07-14
85632,12,2020-07-14
85633,0,2020-07-14
85634,140,2020-07-14
85635,169,2020-07-14
85639,0,2020-07-14
85640,0,2020-07-14
85641,151,2020-07-14
85643,110,2020-07-14
85645,26,2020-07-14
85646,11,2020-07-14
85648,928,2020-07-14
85650,53,2020-07-14
85653,125,2020-07-14
85658,80,2020-07-14
85701,54,2020-07-14
85704,256,2020-07-14
85705,724,2020-07-14
85706,1489,2020-07-14
85710,511,2020-07-14
85711,506,2020-07-14
85712,439,2020-07-14
85713,857,2020-07-14
85714,431,2020-07-14
85715,134,2020-07-14
85716,302,2020-07-14
85718,164,2020-07-14
85719,393,2020-07-14
85730,348,2020-07-14
85735,137,2020-07-14
85736,39,2020-07-14
85737,81,2020-07-14
85739,31,2020-07-14
85741,334,2020-07-14
85742,179,2020-07-14
85743,224,2020-07-14
85745,465,2020-07-14
85746,952,2020-07-14
85747,180,2020-07-14
85748,133,2020-07-14
85749,80,2020-07-14
85750,125,2020-07-14
85755,75,2020-07-14
85756,692,2020-07-14
85757,586,2020-07-14
85901,228,2020-07-14
85911,0,2020-07-14
85922,0,2020-07-14
85923,0,2020-07-14
85925,11,2020-07-14
85927,0,2020-07-14
85929,83,2020-07-14
85931,0,2020-07-14
85932,0,2020-07-14
85933,18,2020-07-14
85935,66,2020-07-14
85937,58,2020-07-14
85938,28,2020-07-14
85939,20,2020-07-14
86001,439,2020-07-14
86004,492,2020-07-14
86005,150,2020-07-14
86016,0,2020-07-14
86020,0,2020-07-14
86023,30,2020-07-14
86025,101,2020-07-14
86029,22,2020-07-14
86032,19,2020-07-14
86033,0,2020-07-14
86035,0,2020-07-14
86038,0,2020-07-14
86040,304,2020-07-14
86042,0,2020-07-14
86043,0,2020-07-14
86044,0,2020-07-14
86045,0,2020-07-14
86046,26,2020-07-14
86047,400,2020-07-14
86052,0,2020-07-14
86054,0,2020-07-14
86301,152,2020-07-14
86303,66,2020-07-14
86305,71,2020-07-14
86314,223,2020-07-14
86315,33,2020-07-14
86322,75,2020-07-14
86323,54,2020-07-14
86324,32,2020-07-14
86325,18,2020-07-14
86326,244,2020-07-14
86327,53,2020-07-14
86333,30,2020-07-14
86334,18,2020-07-14
86335,17,2020-07-14
86336,51,2020-07-14
86343,0,2020-07-14
86351,22,2020-07-14
86401,145,2020-07-14
86403,167,2020-07-14
86404,144,2020-07-14
86406,239,2020-07-14
86409,124,2020-07-14
86411,0,2020-07-14
86413,35,2020-07-14
86426,157,2020-07-14
86429,50,2020-07-14
86432,28,2020-07-14
86433,0,2020-07-14
86434,0,2020-07-14
86435,0,2020-07-14
86440,160,2020-07-14
86442,501,2020-07-14
86443,0,2020-07-14
86444,0,2020-07-14
86445,0,2020-07-14
86502,70,2020-07-14
86503,0,2020-07-14
86505,28,2020-07-14
86507,0,2020-07-14
86514,0,2020-07-14
86515,0,2020-07-14
00041,0,2020-07-14
00042,0,2020-07-14
00045,0,2020-07-14
00053,0,2020-07-14
00087,0,2020-07-14
00097,0,2020-07-14
00098,0,2020-07-14
32003,202,2020-07-14
32008,0,2020-07-14
32008,26,2020-07-14
32009,14,2020-07-14
32011,92,2020-07-14
32013,0,2020-07-14
32024,107,2020-07-14
32025,316,2020-07-14
32033,23,2020-07-14
32034,271,2020-07-14
32038,39,2020-07-14
32040,36,2020-07-14
32043,246,2020-07-14
32043,0,2020-07-14
32044,0,2020-07-14
32044,6,2020-07-14
32046,54,2020-07-14
32052,335,2020-07-14
32053,84,2020-07-14
32054,63,2020-07-14
32055,149,2020-07-14
32058,24,2020-07-14
32058,0,2020-07-14
32059,21,2020-07-14
32060,371,2020-07-14
32061,0,2020-07-14
32062,21,2020-07-14
32063,119,2020-07-14
32064,281,2020-07-14
32065,314,2020-07-14
32066,59,2020-07-14
32068,325,2020-07-14
32071,34,2020-07-14
32073,452,2020-07-14
32080,0,2020-07-14
32080,155,2020-07-14
32081,164,2020-07-14
32082,330,2020-07-14
32083,31,2020-07-14
32084,223,2020-07-14
32086,224,2020-07-14
32087,24,2020-07-14
32091,108,2020-07-14
32091,0,2020-07-14
32092,272,2020-07-14
32094,0,2020-07-14
32094,11,2020-07-14
32095,101,2020-07-14
32096,0,2020-07-14
32096,16,2020-07-14
32097,116,2020-07-14
32102,17,2020-07-14
32110,62,2020-07-14
32112,199,2020-07-14
32113,28,2020-07-14
32114,278,2020-07-14
32117,385,2020-07-14
32118,73,2020-07-14
32119,108,2020-07-14
32124,179,2020-07-14
32127,94,2020-07-14
32128,93,2020-07-14
32129,87,2020-07-14
32130,62,2020-07-14
32131,44,2020-07-14
32131,0,2020-07-14
32132,22,2020-07-14
32134,0,2020-07-14
32136,49,2020-07-14
32136,0,2020-07-14
32137,169,2020-07-14
32139,6,2020-07-14
32140,7,2020-07-14
32141,68,2020-07-14
32145,34,2020-07-14
32148,36,2020-07-14
32159,99,2020-07-14
32159,5,2020-07-14
32162,8,2020-07-14
32162,177,2020-07-14
32163,88,2020-07-14
32164,240,2020-07-14
32168,128,2020-07-14
32169,53,2020-07-14
32174,0,2020-07-14
32174,297,2020-07-14
32176,54,2020-07-14
32177,424,2020-07-14
32179,19,2020-07-14
32180,81,2020-07-14
32181,30,2020-07-14
32187,12,2020-07-14
32189,28,2020-07-14
32190,37,2020-07-14
32193,7,2020-07-14
32195,0,2020-07-14
32195,11,2020-07-14
32202,559,2020-07-14
32204,195,2020-07-14
32205,251,2020-07-14
32206,257,2020-07-14
32207,526,2020-07-14
32208,1176,2020-07-14
32209,609,2020-07-14
32210,866,2020-07-14
32211,403,2020-07-14
32212,249,2020-07-14
32214,11,2020-07-14
32216,705,2020-07-14
32217,317,2020-07-14
32218,837,2020-07-14
32219,218,2020-07-14
32220,83,2020-07-14
32221,307,2020-07-14
32222,134,2020-07-14
32223,191,2020-07-14
32224,460,2020-07-14
32225,628,2020-07-14
32226,172,2020-07-14
32227,24,2020-07-14
32233,279,2020-07-14
32234,0,2020-07-14
32234,38,2020-07-14
32244,658,2020-07-14
32246,738,2020-07-14
32250,520,2020-07-14
32254,228,2020-07-14
32256,652,2020-07-14
32257,363,2020-07-14
32258,315,2020-07-14
32259,379,2020-07-14
32266,120,2020-07-14
32277,351,2020-07-14
32301,231,2020-07-14
32303,381,2020-07-14
32304,681,2020-07-14
32305,134,2020-07-14
32306,19,2020-07-14
32308,199,2020-07-14
32309,0,2020-07-14
32309,163,2020-07-14
32310,145,2020-07-14
32311,150,2020-07-14
32312,215,2020-07-14
32317,94,2020-07-14
32320,17,2020-07-14
32321,257,2020-07-14
32322,11,2020-07-14
32324,34,2020-07-14
32327,0,2020-07-14
32327,145,2020-07-14
32328,14,2020-07-14
32331,0,2020-07-14
32331,32,2020-07-14
32332,26,2020-07-14
32333,67,2020-07-14
32334,18,2020-07-14
32336,6,2020-07-14
32336,0,2020-07-14
32340,302,2020-07-14
32343,48,2020-07-14
32344,82,2020-07-14
32346,0,2020-07-14
32347,46,2020-07-14
32348,80,2020-07-14
32350,7,2020-07-14
32351,350,2020-07-14
32352,74,2020-07-14
32358,0,2020-07-14
32358,9,2020-07-14
32359,15,2020-07-14
32360,0,2020-07-14
32399,24,2020-07-14
32401,271,2020-07-14
32403,5,2020-07-14
32404,271,2020-07-14
32405,289,2020-07-14
32407,113,2020-07-14
32408,116,2020-07-14
32409,56,2020-07-14
32413,70,2020-07-14
32420,14,2020-07-14
32420,0,2020-07-14
32421,42,2020-07-14
32423,5,2020-07-14
32424,114,2020-07-14
32425,215,2020-07-14
32427,7,2020-07-14
32428,0,2020-07-14
32428,159,2020-07-14
32430,8,2020-07-14
32431,25,2020-07-14
32431,0,2020-07-14
32433,153,2020-07-14
32435,95,2020-07-14
32437,0,2020-07-14
32438,10,2020-07-14
32438,0,2020-07-14
32439,58,2020-07-14
32440,87,2020-07-14
32442,0,2020-07-14
32442,19,2020-07-14
32443,38,2020-07-14
32444,151,2020-07-14
32445,15,2020-07-14
32446,178,2020-07-14
32448,70,2020-07-14
32449,7,2020-07-14
32455,5,2020-07-14
32456,0,2020-07-14
32456,57,2020-07-14
32459,176,2020-07-14
32460,184,2020-07-14
32461,21,2020-07-14
32462,0,2020-07-14
32462,28,2020-07-14
32464,6,2020-07-14
32465,0,2020-07-14
32465,38,2020-07-14
32466,19,2020-07-14
32466,0,2020-07-14
32501,269,2020-07-14
32502,153,2020-07-14
32503,425,2020-07-14
32504,343,2020-07-14
32505,381,2020-07-14
32506,288,2020-07-14
32507,206,2020-07-14
32508,15,2020-07-14
32511,16,2020-07-14
32512,32,2020-07-14
32514,734,2020-07-14
32526,432,2020-07-14
32531,26,2020-07-14
32531,0,2020-07-14
32533,308,2020-07-14
32534,181,2020-07-14
32535,29,2020-07-14
32536,116,2020-07-14
32539,190,2020-07-14
32539,0,2020-07-14
32541,217,2020-07-14
32542,11,2020-07-14
32542,0,2020-07-14
32547,323,2020-07-14
32548,194,2020-07-14
32550,53,2020-07-14
32561,96,2020-07-14
32563,198,2020-07-14
32564,5,2020-07-14
32564,0,2020-07-14
32565,46,2020-07-14
32566,254,2020-07-14
32567,14,2020-07-14
32568,23,2020-07-14
32569,77,2020-07-14
32570,314,2020-07-14
32571,292,2020-07-14
32577,51,2020-07-14
32578,147,2020-07-14
32578,0,2020-07-14
32579,85,2020-07-14
32580,11,2020-07-14
32583,199,2020-07-14
32601,283,2020-07-14
32603,87,2020-07-14
32605,146,2020-07-14
32606,134,2020-07-14
32607,293,2020-07-14
32608,360,2020-07-14
32609,259,2020-07-14
32610,13,2020-07-14
32611,10,2020-07-14
32615,124,2020-07-14
32617,11,2020-07-14
32618,41,2020-07-14
32619,41,2020-07-14
32621,58,2020-07-14
32622,0,2020-07-14
32622,5,2020-07-14
32626,117,2020-07-14
32628,47,2020-07-14
32640,22,2020-07-14
32641,145,2020-07-14
32643,38,2020-07-14
32643,0,2020-07-14
32648,0,2020-07-14
32653,84,2020-07-14
32656,0,2020-07-14
32656,36,2020-07-14
32666,0,2020-07-14
32666,21,2020-07-14
32667,12,2020-07-14
32667,0,2020-07-14
32668,16,2020-07-14
32668,0,2020-07-14
32669,94,2020-07-14
32669,0,2020-07-14
32680,74,2020-07-14
32686,16,2020-07-14
32693,115,2020-07-14
32694,9,2020-07-14
32696,74,2020-07-14
32696,0,2020-07-14
32701,286,2020-07-14
32702,7,2020-07-14
32702,0,2020-07-14
32703,629,2020-07-14
32703,0,2020-07-14
32707,398,2020-07-14
32708,392,2020-07-14
32709,24,2020-07-14
32712,477,2020-07-14
32713,183,2020-07-14
32714,444,2020-07-14
32720,0,2020-07-14
32720,307,2020-07-14
32724,426,2020-07-14
32725,432,2020-07-14
32726,199,2020-07-14
32730,61,2020-07-14
32732,56,2020-07-14
32735,25,2020-07-14
32736,49,2020-07-14
32738,338,2020-07-14
32744,18,2020-07-14
32746,434,2020-07-14
32750,235,2020-07-14
32751,356,2020-07-14
32754,43,2020-07-14
32754,0,2020-07-14
32757,185,2020-07-14
32759,9,2020-07-14
32763,266,2020-07-14
32764,18,2020-07-14
32765,645,2020-07-14
32766,135,2020-07-14
32767,9,2020-07-14
32771,611,2020-07-14
32773,417,2020-07-14
32776,72,2020-07-14
32778,435,2020-07-14
32779,313,2020-07-14
32780,169,2020-07-14
32784,44,2020-07-14
32784,0,2020-07-14
32789,349,2020-07-14
32792,472,2020-07-14
32792,8,2020-07-14
32796,101,2020-07-14
32798,36,2020-07-14
32801,495,2020-07-14
32803,632,2020-07-14
32804,272,2020-07-14
32805,345,2020-07-14
32806,419,2020-07-14
32807,541,2020-07-14
32808,656,2020-07-14
32809,477,2020-07-14
32810,370,2020-07-14
32811,645,2020-07-14
32812,440,2020-07-14
32814,147,2020-07-14
32816,15,2020-07-14
32817,405,2020-07-14
32818,580,2020-07-14
32819,559,2020-07-14
32820,87,2020-07-14
32821,350,2020-07-14
32822,901,2020-07-14
32824,926,2020-07-14
32825,826,2020-07-14
32826,353,2020-07-14
32827,180,2020-07-14
32828,708,2020-07-14
32829,306,2020-07-14
32830,21,2020-07-14
32831,26,2020-07-14
32832,327,2020-07-14
32833,90,2020-07-14
